"id","date","state_name","state_code","cgst","sgst","igst","cess"
1264,"2020-05-01","Himachal Pradesh","02",53.06,72.24,146.39,0.35
1265,"2020-05-01","Jammu And Kashmir","01",40.13,62.74,24.51,1.74
1266,"2020-05-01","Jharkhand","20",202.92,241.15,359.03,438.84
1267,"2020-05-01","Karnataka","29",1058.82,1296.28,1532.32,621.32
1268,"2020-05-01","Kerala","32",277.8,365.75,216.68,1.97
1269,"2020-05-01","Ladakh","37",4.77,5.35,1.64,0.4
1270,"2020-05-01","Lakshadweep","31",1.21,1.24,0.03,0.0
1271,"2020-05-01","Madhya Pradesh","23",301.48,368.55,298.52,370.57
1272,"2020-05-01","Maharashtra","27",2060.79,2483.04,3374.13,552.93
1273,"2020-05-01","Manipur","14",7.93,9.59,1.0,0.0
1274,"2020-05-01","Meghalaya","17",13.98,16.7,62.43,0.21
1275,"2020-05-01","Mizoram","15",3.74,5.47,1.43,0.0
1276,"2020-05-01","Nagaland","13",12.06,18.38,1.45,0.85
1277,"2020-05-01","Odisha","21",349.83,440.67,381.15,552.61
1278,"2020-05-01","Other Territory","97",10.21,12.97,94.48,0.01
1279,"2020-05-01","Puducherry","34",14.74,17.2,67.03,0.02
1280,"2020-05-01","Punjab","03",171.36,240.67,236.13,8.79
1281,"2020-05-01","Rajasthan","08",379.21,463.22,525.83,47.75
1282,"2020-05-01","Sikkim","11",8.91,10.96,74.32,0.31
1283,"2020-05-01","Tamil Nadu","33",793.88,1064.65,1217.97,446.28
1284,"2020-05-01","Telangana","36",432.73,543.23,685.39,227.07
1285,"2020-05-01","The Dadra And Nagar Haveli And Daman And Diu","38",13.11,16.69,68.36,0.04
1286,"2020-05-01","Tripura","16",36.4,42.11,16.34,0.19
1287,"2020-05-01","Uttar Pradesh","09",710.21,945.92,758.01,768.52
1288,"2020-05-01","Uttarakhand","05",144.84,170.0,299.19,0.56
1289,"2020-05-01","West Bengal","19",549.45,702.23,405.94,298.82
1290,"2020-06-01","Andaman And Nicobar Islands","35",23.65,26.73,3.74,0.07
1291,"2020-06-01","Andhra Pradesh","28",627.43,846.94,805.05,87.66
1292,"2020-06-01","Arunachal Pradesh","12",19.42,25.43,4.07,0.47
1293,"2020-06-01","Assam","18",279.85,359.88,298.87,27.87
1294,"2020-06-01","Bihar","10",341.6,569.77,119.18,131.83
1295,"2020-06-01","Cbic","98",0.0,0.0,59.19,0.0
1296,"2020-06-01","Chandigarh","04",26.85,35.2,94.76,1.88
1297,"2020-06-01","Chhattisgarh","22",472.28,546.34,744.26,785.71
1298,"2020-06-01","Delhi","07",651.99,762.25,1790.27,44.72
1299,"2020-06-01","Goa","30",75.83,102.63,141.36,4.13
1300,"2020-06-01","Gujarat","24",1747.47,2068.35,1973.11,235.71
1301,"2020-06-01","Haryana","06",712.4,878.41,1998.32,108.01
1302,"2020-06-01","Himachal Pradesh","02",106.72,152.68,357.99,1.11
1303,"2020-06-01","Jammu And Kashmir","01",81.16,136.31,82.44,24.85
1304,"2020-06-01","Jharkhand","20",328.95,398.96,371.62,543.75
1305,"2020-06-01","Karnataka","29",1795.6,2221.71,2033.28,659.18
1306,"2020-06-01","Kerala","32",506.93,746.15,246.57,30.29
1307,"2020-06-01","Ladakh","37",2.67,3.29,0.71,0.79
1308,"2020-06-01","Lakshadweep","31",0.36,0.63,0.03,0.0
1309,"2020-06-01","Madhya Pradesh","23",596.53,762.02,617.27,765.81
1310,"2020-06-01","Maharashtra","27",4269.64,4924.05,5250.02,543.19
1311,"2020-06-01","Manipur","14",10.45,16.13,2.22,0.08
1312,"2020-06-01","Meghalaya","17",15.57,20.84,79.23,0.31
1313,"2020-06-01","Mizoram","15",7.42,11.85,4.82,0.11
1314,"2020-06-01","Nagaland","13",11.12,16.92,4.1,0.27
1315,"2020-06-01","Odisha","21",574.01,759.17,452.09,908.48
1316,"2020-06-01","Other Territory","97",8.23,9.95,155.21,0.0
1317,"2020-06-01","Puducherry","34",18.1,28.51,93.72,0.25
1318,"2020-06-01","Punjab","03",358.69,508.07,429.31,27.32
1319,"2020-06-01","Rajasthan","08",798.07,1037.01,826.39,112.64
1320,"2020-06-01","Sikkim","11",11.98,17.37,316.19,0.01
1321,"2020-06-01","Tamil Nadu","33",1347.16,1723.18,1607.53,297.64
1322,"2020-06-01","Telangana","36",813.51,1073.58,899.09,489.99
1323,"2020-06-01","The Dadra And Nagar Haveli And Daman And Diu","38",20.6,27.52,144.08,0.11
1324,"2020-06-01","Tripura","16",22.52,35.85,5.47,0.7
1325,"2020-06-01","Uttar Pradesh","09",1251.9,1775.87,1277.69,888.12
1326,"2020-06-01","Uttarakhand","05",184.09,238.62,469.81,2.42
1327,"2020-06-01","West Bengal","19",858.86,1102.15,834.58,332.79
1328,"2020-07-01","Andaman And Nicobar Islands","35",6.42,8.82,2.27,0.02
1329,"2020-07-01","Andhra Pradesh","28",546.47,755.24,701.47,135.03
1330,"2020-07-01","Arunachal Pradesh","12",12.32,17.12,3.36,0.07
1331,"2020-07-01","Assam","18",200.86,270.63,231.3,20.03
1332,"2020-07-01","Bihar","10",297.0,467.13,107.17,189.51
1333,"2020-07-01","Cbic","98",0.0,0.0,178.75,0.0
1334,"2020-07-01","Chandigarh","04",25.66,36.67,73.99,1.01
1335,"2020-07-01","Chhattisgarh","22",375.37,456.29,561.93,438.73
1336,"2020-07-01","Delhi","07",521.96,653.17,1375.09,78.56
1337,"2020-07-01","Goa","30",60.14,80.71,114.89,1.04
1338,"2020-07-01","Gujarat","24",1560.85,1888.71,1689.87,481.27
1339,"2020-07-01","Haryana","06",610.65,804.29,1854.43,213.67
1340,"2020-07-01","Himachal Pradesh","02",101.82,147.45,354.21,1.59
1341,"2020-07-01","Jammu And Kashmir","01",75.31,130.38,85.74,6.41
1342,"2020-07-01","Jharkhand","20",274.12,361.54,360.85,343.07
1343,"2020-07-01","Karnataka","29",1412.94,1841.27,2055.78,703.8
1344,"2020-07-01","Kerala","32",417.07,662.03,234.77,4.41
1345,"2020-07-01","Ladakh","37",2.61,3.04,0.96,0.03
1346,"2020-07-01","Lakshadweep","31",0.78,0.86,0.02,0.0
1347,"2020-07-01","Madhya Pradesh","23",523.76,713.93,584.35,466.81
1348,"2020-07-01","Maharashtra","27",3235.22,3831.92,4811.57,628.82
1349,"2020-07-01","Manipur","14",9.3,14.84,1.16,0.02
1350,"2020-07-01","Meghalaya","17",18.25,23.54,78.63,0.01
1351,"2020-07-01","Mizoram","15",5.34,9.03,1.64,0.0
1352,"2020-07-01","Nagaland","13",9.34,11.98,3.6,0.41
1353,"2020-07-01","Odisha","21",641.76,794.02,444.01,468.62
1354,"2020-07-01","Other Territory","97",15.12,18.53,63.15,0.0
1355,"2020-07-01","Puducherry","34",17.55,26.91,91.45,0.42
1356,"2020-07-01","Punjab","03",308.75,489.57,364.63,24.8
1357,"2020-07-01","Rajasthan","08",754.19,1032.2,856.31,153.98
1358,"2020-07-01","Sikkim","11",13.99,17.0,155.42,0.02
1359,"2020-07-01","Tamil Nadu","33",1262.3,1687.56,1379.63,305.27
1360,"2020-07-01","Telangana","36",633.31,923.49,882.42,436.79
1361,"2020-07-01","The Dadra And Nagar Haveli And Daman And Diu","38",20.92,29.1,156.7,0.23
1362,"2020-07-01","Tripura","16",18.77,25.23,3.94,0.05
1363,"2020-07-01","Uttar Pradesh","09",1115.5,1785.56,1131.2,1066.67
1364,"2020-07-01","Uttarakhand","05",190.62,247.03,543.15,7.01
1365,"2020-07-01","West Bengal","19",850.43,1151.54,727.54,280.04
1366,"2020-08-01","Andaman And Nicobar Islands","35",4.44,6.96,1.16,0.02
1367,"2020-08-01","Andhra Pradesh","28",501.87,675.12,636.28,141.75
1368,"2020-08-01","Arunachal Pradesh","12",13.15,17.33,4.54,0.02
1369,"2020-08-01","Assam","18",201.16,270.35,232.11,5.35
1370,"2020-08-01","Bihar","10",249.0,437.0,121.21,159.63
1371,"2020-08-01","Cbic","98",0.0,0.0,160.66,0.0
1372,"2020-08-01","Chandigarh","04",26.34,36.61,74.88,0.69
1373,"2020-08-01","Chhattisgarh","22",378.44,443.94,697.35,474.7
1374,"2020-08-01","Delhi","07",565.26,697.42,1535.15,82.5
1375,"2020-08-01","Goa","30",41.92,60.52,110.19,0.61
1376,"2020-08-01","Gujarat","24",1591.56,1902.64,2079.76,455.73
1377,"2020-08-01","Haryana","06",678.45,942.07,2379.38,373.29
1378,"2020-08-01","Himachal Pradesh","02",99.84,140.79,354.85,1.19
1379,"2020-08-01","Jammu And Kashmir","01",69.61,121.56,130.32,4.34
1380,"2020-08-01","Jharkhand","20",278.98,360.14,514.76,344.16
1381,"2020-08-01","Karnataka","29",1440.66,1848.19,1717.39,495.75
1382,"2020-08-01","Kerala","32",407.98,598.63,219.71,2.93
1383,"2020-08-01","Ladakh","37",1.53,1.99,0.82,0.24
1384,"2020-08-01","Lakshadweep","31",0.16,0.17,0.07,0.0
1385,"2020-08-01","Madhya Pradesh","23",520.69,698.85,560.57,428.73
1386,"2020-08-01","Maharashtra","27",2993.0,3690.06,4197.79,720.92
1387,"2020-08-01","Manipur","14",9.75,14.21,2.14,0.0
1388,"2020-08-01","Meghalaya","17",16.46,21.38,70.21,0.13
1389,"2020-08-01","Mizoram","15",3.94,6.74,1.44,0.02
1390,"2020-08-01","Nagaland","13",12.14,15.66,3.24,0.32
1391,"2020-08-01","Odisha","21",538.91,686.15,630.14,493.08
1392,"2020-08-01","Other Territory","97",25.69,28.86,124.99,0.0
1393,"2020-08-01","Puducherry","34",15.9,24.73,95.98,0.18
1394,"2020-08-01","Punjab","03",277.24,457.08,385.9,18.28
1395,"2020-08-01","Rajasthan","08",693.36,951.07,836.95,100.6
1396,"2020-08-01","Sikkim","11",11.0,12.96,123.23,0.01
1397,"2020-08-01","Tamil Nadu","33",1381.18,1868.69,1534.78,458.82
1398,"2020-08-01","Telangana","36",660.91,904.44,792.54,435.01
1399,"2020-08-01","The Dadra And Nagar Haveli And Daman And Diu","38",21.73,27.74,166.27,0.03
1400,"2020-08-01","Tripura","16",15.8,22.07,5.16,0.11
1401,"2020-08-01","Uttar Pradesh","09",1076.44,1659.68,1265.02,1096.41
1402,"2020-08-01","Uttarakhand","05",184.6,249.44,564.19,7.52
1403,"2020-08-01","West Bengal","19",896.77,1162.76,754.09,239.32
1404,"2020-09-01","Andaman And Nicobar Islands","35",6.86,9.27,2.91,0.02
1405,"2020-09-01","Andhra Pradesh","28",533.13,724.76,700.35,182.41
1406,"2020-09-01","Arunachal Pradesh","12",12.68,17.47,5.26,0.01
1407,"2020-09-01","Assam","18",275.37,362.1,257.69,17.26
1408,"2020-09-01","Bihar","10",263.48,458.23,114.14,159.91
1409,"2020-09-01","Cbic","98",0.0,0.0,120.75,0.0
1410,"2020-09-01","Chandigarh","04",25.99,33.18,81.77,0.54
1411,"2020-09-01","Chhattisgarh","22",341.1,413.23,640.09,447.05
1412,"2020-09-01","Delhi","07",615.34,760.64,1703.69,65.83
1413,"2020-09-01","Goa","30",55.66,75.35,107.92,1.34
1414,"2020-09-01","Gujarat","24",1646.57,2003.99,2048.03,391.68
1415,"2020-09-01","Haryana","06",740.4,1048.13,2562.79,360.59
1416,"2020-09-01","Himachal Pradesh","02",104.81,151.8,396.03,0.72
1417,"2020-09-01","Jammu And Kashmir","01",82.69,143.84,135.3,5.73
1418,"2020-09-01","Jharkhand","20",286.36,366.89,624.67,377.64
1419,"2020-09-01","Karnataka","29",1548.22,1989.73,1974.56,537.92
1420,"2020-09-01","Kerala","32",520.45,778.08,249.44,4.1
1421,"2020-09-01","Ladakh","37",3.14,4.29,1.99,0.03
1422,"2020-09-01","Lakshadweep","31",0.19,0.42,0.1,0.0
1423,"2020-09-01","Madhya Pradesh","23",484.64,639.25,598.19,454.36
1424,"2020-09-01","Maharashtra","27",3786.63,4463.92,4699.53,596.06
1425,"2020-09-01","Manipur","14",13.0,17.97,2.21,0.35
1426,"2020-09-01","Meghalaya","17",15.47,20.49,63.65,0.04
1427,"2020-09-01","Mizoram","15",5.51,8.23,3.07,0.08
1428,"2020-09-01","Nagaland","13",11.43,13.82,4.01,0.19
1429,"2020-09-01","Odisha","21",497.18,631.08,763.24,492.49
1430,"2020-09-01","Other Territory","97",13.74,14.18,82.52,0.0
1431,"2020-09-01","Puducherry","34",20.81,33.92,93.49,0.07
1432,"2020-09-01","Punjab","03",287.83,483.73,408.81,14.12
1433,"2020-09-01","Rajasthan","08",702.76,934.71,900.08,109.26
1434,"2020-09-01","Sikkim","11",10.83,14.53,81.02,0.01
1435,"2020-09-01","Tamil Nadu","33",1709.96,2230.39,2004.02,509.65
1436,"2020-09-01","Telangana","36",678.14,919.81,801.48,397.06
1437,"2020-09-01","The Dadra And Nagar Haveli And Daman And Diu","38",26.7,34.44,178.53,0.22
1438,"2020-09-01","Tripura","16",18.56,26.33,5.37,0.12
1439,"2020-09-01","Uttar Pradesh","09",1143.83,1700.43,1284.27,946.32
1440,"2020-09-01","Uttarakhand","05",205.63,276.95,572.43,9.73
1441,"2020-09-01","West Bengal","19",1046.0,1325.71,768.96,252.6
1442,"2020-10-01","Andaman And Nicobar Islands","35",6.16,10.28,1.96,0.14
1443,"2020-10-01","Andhra Pradesh","28",573.54,805.42,832.63,268.78
1444,"2020-10-01","Arunachal Pradesh","12",39.35,50.35,7.42,0.46
1445,"2020-10-01","Assam","18",302.64,410.39,290.72,12.9
1446,"2020-10-01","Bihar","10",277.08,478.33,119.12,135.93
1447,"2020-10-01","Cbic","98",0.0,0.0,114.17,0.0
1448,"2020-10-01","Chandigarh","04",26.27,34.38,90.63,0.7
1449,"2020-10-01","Chhattisgarh","22",383.31,450.12,698.7,441.84
1450,"2020-10-01","Delhi","07",637.64,813.35,1682.96,76.8
1451,"2020-10-01","Goa","30",59.7,84.46,164.53,0.97
1452,"2020-10-01","Gujarat","24",1752.86,2230.71,2403.16,399.8
1453,"2020-10-01","Haryana","06",866.43,1195.94,2974.29,396.6
1454,"2020-10-01","Himachal Pradesh","02",113.59,163.03,413.51,0.85
1455,"2020-10-01","Jammu And Kashmir","01",98.23,163.62,111.29,4.0
1456,"2020-10-01","Jharkhand","20",312.71,415.86,646.37,396.23
1457,"2020-10-01","Karnataka","29",1597.37,2087.02,2549.53,764.16
1458,"2020-10-01","Kerala","32",541.87,798.87,319.97,3.82
1459,"2020-10-01","Ladakh","37",5.64,6.91,1.96,0.0
1460,"2020-10-01","Lakshadweep","31",0.36,0.66,0.1,0.0
1461,"2020-10-01","Madhya Pradesh","23",547.0,754.35,642.06,459.89
1462,"2020-10-01","Maharashtra","27",4188.94,4975.66,5808.3,825.98
1463,"2020-10-01","Manipur","14",15.98,25.18,1.92,0.1
1464,"2020-10-01","Meghalaya","17",21.22,28.61,67.18,0.38
1465,"2020-10-01","Mizoram","15",10.56,17.7,3.19,0.2
1466,"2020-10-01","Nagaland","13",10.58,13.16,5.58,0.18
1467,"2020-10-01","Odisha","21",523.72,660.09,731.65,503.81
1468,"2020-10-01","Other Territory","97",4.99,5.68,80.35,0.0
1469,"2020-10-01","Puducherry","34",20.12,30.96,109.66,0.21
1470,"2020-10-01","Punjab","03",331.48,538.0,492.67,14.07
1471,"2020-10-01","Rajasthan","08",739.3,1018.58,1072.14,135.5
1472,"2020-10-01","Sikkim","11",13.06,17.91,145.89,0.01
1473,"2020-10-01","Tamil Nadu","33",1745.08,2402.55,2284.79,468.45
1474,"2020-10-01","Telangana","36",835.94,1122.5,1001.24,423.76
1475,"2020-10-01","The Dadra And Nagar Haveli And Daman And Diu","38",31.5,38.54,220.09,0.23
1476,"2020-10-01","Tripura","16",22.09,29.44,5.6,0.06
1477,"2020-10-01","Uttar Pradesh","09",1207.87,1768.77,1467.0,1027.8
1478,"2020-10-01","Uttarakhand","05",228.93,335.97,696.33,11.01
1479,"2020-10-01","West Bengal","19",1100.15,1427.98,906.28,303.26
1480,"2020-11-01","Andaman And Nicobar Islands","35",9.48,11.67,1.92,0.04
1481,"2020-11-01","Andhra Pradesh","28",605.38,823.12,828.67,249.42
1482,"2020-11-01","Arunachal Pradesh","12",25.02,28.82,6.14,0.01
1483,"2020-11-01","Assam","18",275.86,355.91,280.18,33.98
1484,"2020-11-01","Bihar","10",252.57,463.04,122.69,131.57
1485,"2020-11-01","Cbic","98",0.0,0.0,137.79,0.0
1486,"2020-11-01","Chandigarh","04",27.12,35.26,78.34,0.64
1487,"2020-11-01","Chhattisgarh","22",398.49,469.54,799.3,513.75
1488,"2020-11-01","Delhi","07",653.51,832.92,1838.82,87.88
1489,"2020-11-01","Goa","30",58.66,85.28,154.38,1.8
1490,"2020-11-01","Gujarat","24",1950.51,2448.07,2692.95,474.84
1491,"2020-11-01","Haryana","06",894.96,1264.21,3321.52,447.56
1492,"2020-11-01","Himachal Pradesh","02",113.18,161.59,482.7,0.89
1493,"2020-11-01","Jammu And Kashmir","01",91.07,147.5,118.25,2.96
1494,"2020-11-01","Jharkhand","20",317.02,422.37,753.16,414.66
1495,"2020-11-01","Karnataka","29",1656.86,2146.59,2440.06,671.74
1496,"2020-11-01","Kerala","32",512.26,745.81,307.51,2.65
1497,"2020-11-01","Ladakh","37",2.86,4.47,1.86,0.0
1498,"2020-11-01","Lakshadweep","31",0.16,0.29,0.03,0.0
1499,"2020-11-01","Madhya Pradesh","23",569.72,744.96,696.93,481.45
1500,"2020-11-01","Maharashtra","27",3992.81,4875.36,5144.67,988.01
1501,"2020-11-01","Manipur","14",11.67,17.6,2.67,0.03
1502,"2020-11-01","Meghalaya","17",20.27,25.61,73.74,0.41
1503,"2020-11-01","Mizoram","15",5.68,8.72,2.35,0.01
1504,"2020-11-01","Nagaland","13",10.53,12.4,4.87,1.81
1505,"2020-11-01","Odisha","21",533.57,681.96,787.63,524.85
1506,"2020-11-01","Other Territory","97",4.2,5.83,69.02,0.0
1507,"2020-11-01","Puducherry","34",19.18,29.6,109.27,0.17
1508,"2020-11-01","Punjab","03",322.96,548.85,511.68,12.79
1509,"2020-11-01","Rajasthan","08",781.21,1061.62,1121.62,165.94
1510,"2020-11-01","Sikkim","11",15.72,25.02,182.62,0.01
1511,"2020-11-01","Tamil Nadu","33",1735.11,2397.58,2383.83,567.55
1512,"2020-11-01","Telangana","36",766.82,1077.39,914.83,415.48
1513,"2020-11-01","The Dadra And Nagar Haveli And Daman And Diu","38",30.36,42.93,224.94,0.04
1514,"2020-11-01","Tripura","16",20.69,29.97,7.21,0.23
1515,"2020-11-01","Uttar Pradesh","09",1171.76,1768.28,1636.13,951.79
1516,"2020-11-01","Uttarakhand","05",204.48,323.76,748.02,9.24
1517,"2020-11-01","West Bengal","19",1127.51,1416.23,925.16,278.07
1518,"2020-12-01","Andaman And Nicobar Islands","35",6.98,10.61,4.29,0.02
1519,"2020-12-01","Andhra Pradesh","28",607.07,817.35,925.12,231.36
1520,"2020-12-01","Arunachal Pradesh","12",16.68,23.67,5.17,0.04
1521,"2020-12-01","Assam","18",286.9,393.95,271.43,31.54
1522,"2020-12-01","Bihar","10",280.57,484.72,129.86,172.28
1523,"2020-12-01","Cbic","98",0.0,0.0,126.62,0.0
1524,"2020-12-01","Chandigarh","04",29.46,40.69,87.61,0.58
1525,"2020-12-01","Chhattisgarh","22",466.66,551.63,795.42,535.69
1526,"2020-12-01","Delhi","07",701.05,876.45,1784.95,88.83
1527,"2020-12-01","Goa","30",80.28,114.33,145.04,2.05
1528,"2020-12-01","Gujarat","24",1997.66,2464.57,2491.79,514.78
1529,"2020-12-01","Haryana","06",938.85,1280.9,3101.55,425.7
1530,"2020-12-01","Himachal Pradesh","02",114.45,165.7,389.03,0.6
1531,"2020-12-01","Jammu And Kashmir","01",79.38,132.41,104.73,1.93
1532,"2020-12-01","Jharkhand","20",350.66,493.0,871.09,435.43
1533,"2020-12-01","Karnataka","29",1752.76,2274.89,2785.21,646.43
1534,"2020-12-01","Kerala","32",585.04,847.83,339.72,3.8
1535,"2020-12-01","Ladakh","37",2.59,3.98,1.72,0.02
1536,"2020-12-01","Lakshadweep","31",0.19,0.25,0.09,0.0
1537,"2020-12-01","Madhya Pradesh","23",628.48,823.38,651.59,511.15
1538,"2020-12-01","Maharashtra","27",5098.39,5916.56,5760.9,923.06
1539,"2020-12-01","Manipur","14",15.09,20.29,5.18,0.13
1540,"2020-12-01","Meghalaya","17",19.31,27.79,58.45,0.33
1541,"2020-12-01","Mizoram","15",7.61,11.55,6.22,0.01
1542,"2020-12-01","Nagaland","13",15.62,17.74,4.52,0.34
1543,"2020-12-01","Odisha","21",589.41,765.26,965.75,539.78
1544,"2020-12-01","Other Territory","97",6.74,8.31,73.38,0.0
1545,"2020-12-01","Puducherry","34",19.46,30.18,109.13,0.23
1546,"2020-12-01","Punjab","03",341.87,531.68,469.66,9.55
1547,"2020-12-01","Rajasthan","08",790.71,1095.77,1078.97,170.0
1548,"2020-12-01","Sikkim","11",13.06,18.78,193.18,0.11
1549,"2020-12-01","Tamil Nadu","33",1814.91,2427.43,2148.97,513.6
1550,"2020-12-01","Telangana","36",869.85,1154.53,1032.49,486.5
1551,"2020-12-01","The Dadra And Nagar Haveli And Daman And Diu","38",36.23,46.84,179.58,0.09
1552,"2020-12-01","Tripura","16",27.68,39.97,6.48,0.15
1553,"2020-12-01","Uttar Pradesh","09",1342.98,1997.9,1537.24,1058.8
1554,"2020-12-01","Uttarakhand","05",209.08,337.54,690.11,9.07
1555,"2020-12-01","West Bengal","19",1221.66,1555.14,1043.05,294.5
1556,"2021-01-01","Andaman And Nicobar Islands","35",7.67,10.94,1.88,0.03
1557,"2021-01-01","Andhra Pradesh","28",673.6,922.79,1102.74,180.77
1558,"2021-01-01","Arunachal Pradesh","12",23.48,29.35,7.1,0.07
1559,"2021-01-01","Assam","18",309.06,406.6,290.97,43.6
1560,"2021-01-01","Bihar","10",316.82,576.72,128.4,168.14
1561,"2021-01-01","Cbic","98",0.0,0.0,142.32,0.0
1562,"2021-01-01","Chandigarh","04",29.08,47.61,85.97,2.75
1563,"2021-01-01","Chhattisgarh","22",475.6,558.04,923.28,570.18
1564,"2021-01-01","Delhi","07",713.35,922.79,2039.99,111.07
1565,"2021-01-01","Goa","30",95.64,135.23,144.55,2.34
1566,"2021-01-01","Gujarat","24",2175.58,2664.01,2612.96,514.35
1567,"2021-01-01","Haryana","06",926.71,1286.91,3258.17,430.19
1568,"2021-01-01","Himachal Pradesh","02",117.58,173.84,420.2,1.66
1569,"2021-01-01","Jammu And Kashmir","01",105.16,173.06,93.79,2.39
1570,"2021-01-01","Jharkhand","20",383.54,522.58,975.91,412.2
1571,"2021-01-01","Karnataka","29",1813.82,2346.21,3101.01,716.34
1572,"2021-01-01","Kerala","32",628.46,946.46,345.32,13.38
1573,"2021-01-01","Ladakh","37",4.94,8.03,1.99,0.13
1574,"2021-01-01","Lakshadweep","31",1.22,1.32,0.02,0.0
1575,"2021-01-01","Madhya Pradesh","23",660.78,863.64,719.97,511.92
1576,"2021-01-01","Maharashtra","27",4858.35,5856.33,6320.26,932.49
1577,"2021-01-01","Manipur","14",13.83,22.51,2.8,0.53
1578,"2021-01-01","Meghalaya","17",24.91,36.61,75.38,0.12
1579,"2021-01-01","Mizoram","15",9.69,14.62,13.27,0.03
1580,"2021-01-01","Nagaland","13",17.16,22.17,5.74,0.28
1581,"2021-01-01","Odisha","21",609.93,777.71,1158.77,591.04
1582,"2021-01-01","Other Territory","97",6.17,6.94,81.37,0.0
1583,"2021-01-01","Puducherry","34",19.92,34.28,100.46,1.78
1584,"2021-01-01","Punjab","03",324.76,566.74,444.35,16.11
1585,"2021-01-01","Rajasthan","08",835.13,1129.36,1160.17,152.94
1586,"2021-01-01","Sikkim","11",12.24,15.71,215.75,0.17
1587,"2021-01-01","Tamil Nadu","33",1865.72,2589.41,2370.99,567.1
1588,"2021-01-01","Telangana","36",958.19,1307.47,1109.53,508.3
1589,"2021-01-01","The Dadra And Nagar Haveli And Daman And Diu","38",34.29,44.03,203.43,0.34
1590,"2021-01-01","Tripura","16",25.15,35.35,9.53,0.44
1591,"2021-01-01","Uttar Pradesh","09",1358.1,2037.09,1526.81,963.7
1592,"2021-01-01","Uttarakhand","05",218.53,327.66,669.94,9.92
1593,"2021-01-01","West Bengal","19",1278.23,1604.54,1003.56,312.53
1594,"2021-02-01","Andaman And Nicobar Islands","35",7.44,12.77,2.97,0.08
1595,"2021-02-01","Andhra Pradesh","28",592.55,814.07,1016.49,229.47
1596,"2021-02-01","Arunachal Pradesh","12",23.18,30.55,7.6,0.04
1597,"2021-02-01","Assam","18",288.4,374.3,244.37,38.77
1598,"2021-02-01","Bihar","10",302.68,468.16,168.6,188.55
1599,"2021-02-01","Cbic","98",0.0,0.0,129.03,0.0
1600,"2021-02-01","Chandigarh","04",28.96,37.94,81.17,0.43
