GST Id,Date,State Name,State Code,CGST,SGST,IGST,CESS,Total_GST,Year,Month,Region_type
2047,01-01-2022,Uttar Pradesh,9,1529.52,2178.7,2181.83,1095.5,6985.549999999999,2022-01-01,1900-01-01,State
2048,01-01-2022,Uttarakhand,5,242.6,360.92,693.35,9.22,1306.09,2022-01-01,1900-01-01,State
2049,01-01-2022,West Bengal,19,1329.17,1675.91,1140.81,328.37,4474.259999999999,2022-01-01,1900-01-01,State
2050,01-02-2022,Andaman And Nicobar Islands,35,8.39,11.57,2.02,0.03,22.01,2022-01-01,1900-02-01,Union Territory
2051,01-02-2022,Andhra Pradesh,28,707.92,931.88,1204.19,313.29,3157.2799999999997,2022-01-01,1900-02-01,State
2052,01-02-2022,Arunachal Pradesh,12,18.59,26.26,10.98,0.16,55.989999999999995,2022-01-01,1900-02-01,State
2053,01-02-2022,Assam,18,311.91,401.63,250.85,43.41,1007.8,2022-01-01,1900-02-01,State
2054,01-02-2022,Bihar,10,351.46,550.11,156.36,148.41,1206.34,2022-01-01,1900-02-01,State
2055,01-02-2022,Cbic,98,0.0,0.0,166.51,0.0,166.51,2022-01-01,1900-02-01,State
2056,01-02-2022,Chandigarh,4,32.88,45.79,98.79,0.82,178.28,2022-01-01,1900-02-01,Union Territory
2057,01-02-2022,Chhattisgarh,22,528.39,620.37,988.95,645.09,2782.8,2022-01-01,1900-02-01,State
2058,01-02-2022,Delhi,7,777.9,939.01,2103.11,101.63,3921.65,2022-01-01,1900-02-01,Union Territory
2059,01-02-2022,Goa,30,92.95,123.79,145.04,2.05,363.83,2022-01-01,1900-02-01,State
2060,01-02-2022,Gujarat,24,2478.13,3007.46,2768.51,618.66,8872.76,2022-01-01,1900-02-01,State
2061,01-02-2022,Haryana,6,1050.37,1399.91,3008.6,469.29,5928.169999999999,2022-01-01,1900-02-01,State
2062,01-02-2022,Himachal Pradesh,2,108.59,155.48,392.19,0.98,657.24,2022-01-01,1900-02-01,State
2063,01-02-2022,Jammu And Kashmir,1,96.86,136.46,90.67,2.43,326.42,2022-01-01,1900-02-01,Union Territory
2064,01-02-2022,Jharkhand,20,544.61,660.79,846.35,484.73,2536.48,2022-01-01,1900-02-01,State
2065,01-02-2022,Karnataka,29,2177.58,2678.54,3393.69,926.51,9176.32,2022-01-01,1900-02-01,State
2066,01-02-2022,Kerala,32,706.36,927.57,434.7,5.86,2074.4900000000002,2022-01-01,1900-02-01,State
2067,01-02-2022,Ladakh,37,5.56,7.59,2.17,0.25,15.569999999999999,2022-01-01,1900-02-01,Union Territory
2068,01-02-2022,Lakshadweep,31,0.3,0.45,0.06,0.0,0.81,2022-01-01,1900-02-01,Union Territory
2069,01-02-2022,Madhya Pradesh,23,666.04,858.95,726.38,601.45,2852.8199999999997,2022-01-01,1900-02-01,State
2070,01-02-2022,Maharashtra,27,5426.85,6379.42,6122.46,1493.86,19422.59,2022-01-01,1900-02-01,State
2071,01-02-2022,Manipur,14,14.12,19.52,5.02,0.13,38.79,2022-01-01,1900-02-01,State
2072,01-02-2022,Meghalaya,17,31.25,38.37,130.2,0.74,200.56,2022-01-01,1900-02-01,State
2073,01-02-2022,Mizoram,15,9.65,12.26,2.29,0.03,24.23,2022-01-01,1900-02-01,State
2074,01-02-2022,Nagaland,13,9.05,12.24,9.6,1.95,32.84,2022-01-01,1900-02-01,State
2075,01-02-2022,Odisha,21,989.49,1152.37,1223.92,735.71,4101.49,2022-01-01,1900-02-01,State
2076,01-02-2022,Other Territory,97,7.1,9.15,119.44,0.0,135.69,2022-01-01,1900-02-01,State
2077,01-02-2022,Puducherry,34,22.26,32.45,123.5,0.17,178.38,2022-01-01,1900-02-01,Union Territory
2078,01-02-2022,Punjab,3,367.37,516.98,584.59,11.21,1480.15,2022-01-01,1900-02-01,State
2079,01-02-2022,Rajasthan,8,934.17,1213.39,1165.58,155.54,3468.68,2022-01-01,1900-02-01,State
2080,01-02-2022,Sikkim,11,15.6,21.26,185.3,0.11,222.27000000000004,2022-01-01,1900-02-01,State
2081,01-02-2022,Tamil Nadu,33,1907.21,2525.01,2299.17,661.81,7393.200000000001,2022-01-01,1900-02-01,State
2082,01-02-2022,Telangana,36,979.77,1283.76,1219.45,630.2,4113.179999999999,2022-01-01,1900-02-01,State
2083,01-02-2022,The Dadra And Nagar Haveli And Daman And Diu,38,37.06,48.0,174.56,0.52,260.14,2022-01-01,1900-02-01,State
2084,01-02-2022,Tripura,16,25.01,31.95,8.88,0.23,66.07000000000001,2022-01-01,1900-02-01,State
2085,01-02-2022,Uttar Pradesh,9,1465.09,2022.52,1754.0,1277.04,6518.65,2022-01-01,1900-02-01,State
2086,01-02-2022,Uttarakhand,5,226.34,332.38,613.26,3.63,1175.6100000000001,2022-01-01,1900-02-01,State
2087,01-02-2022,West Bengal,19,1302.89,1644.41,1103.17,363.96,4414.43,2022-01-01,1900-02-01,State
2088,01-03-2022,Andaman And Nicobar Islands,35,10.42,14.17,2.27,0.04,26.9,2022-01-01,1900-03-01,Union Territory
2089,01-03-2022,Andhra Pradesh,28,776.83,1006.23,1092.09,299.3,3174.45,2022-01-01,1900-03-01,State
2090,01-03-2022,Arunachal Pradesh,12,42.46,51.18,11.21,0.14,104.99,2022-01-01,1900-03-01,State
2091,01-03-2022,Assam,18,345.94,445.56,285.95,37.15,1114.6000000000001,2022-01-01,1900-03-01,State
2092,01-03-2022,Bihar,10,377.01,579.55,170.81,220.53,1347.8999999999999,2022-01-01,1900-03-01,State
2093,01-03-2022,Cbic,98,0.0,0.0,169.86,0.0,169.86,2022-01-01,1900-03-01,State
2094,01-03-2022,Chandigarh,4,33.91,43.75,105.71,0.38,183.75,2022-01-01,1900-03-01,Union Territory
2095,01-03-2022,Chhattisgarh,22,544.68,638.93,923.94,612.56,2720.11,2022-01-01,1900-03-01,State
2096,01-03-2022,Delhi,7,817.25,985.54,2204.14,104.79,4111.72,2022-01-01,1900-03-01,Union Territory
2097,01-03-2022,Goa,30,107.22,143.84,132.99,1.9,385.95,2022-01-01,1900-03-01,State
2098,01-03-2022,Gujarat,24,2563.01,3080.66,3112.9,401.1,9157.67,2022-01-01,1900-03-01,State
2099,01-03-2022,Haryana,6,1057.6,1403.64,3751.21,441.08,6653.53,2022-01-01,1900-03-01,State
2100,01-03-2022,Himachal Pradesh,2,122.83,163.5,396.68,0.89,683.9,2022-01-01,1900-03-01,State
2101,01-03-2022,Jammu And Kashmir,1,112.42,166.71,85.65,3.62,368.4,2022-01-01,1900-03-01,Union Territory
2102,01-03-2022,Jharkhand,20,524.68,661.51,881.98,481.79,2549.96,2022-01-01,1900-03-01,State
2103,01-03-2022,Karnataka,29,2202.46,2688.59,3088.67,770.4,8750.12,2022-01-01,1900-03-01,State
2104,01-03-2022,Kerala,32,694.9,923.53,467.8,2.98,2089.21,2022-01-01,1900-03-01,State
2105,01-03-2022,Ladakh,37,9.44,11.33,2.72,0.0,23.49,2022-01-01,1900-03-01,Union Territory
2106,01-03-2022,Lakshadweep,31,0.93,0.94,0.21,0.0,2.08,2022-01-01,1900-03-01,Union Territory
2107,01-03-2022,Madhya Pradesh,23,713.28,911.32,785.03,525.51,2935.1400000000003,2022-01-01,1900-03-01,State
2108,01-03-2022,Maharashtra,27,5803.34,6658.66,6467.73,1375.48,20305.21,2022-01-01,1900-03-01,State
2109,01-03-2022,Manipur,14,22.18,32.82,4.36,0.28,59.64,2022-01-01,1900-03-01,State
2110,01-03-2022,Meghalaya,17,28.52,36.69,112.22,3.49,180.92000000000002,2022-01-01,1900-03-01,State
2111,01-03-2022,Mizoram,15,14.24,19.98,2.54,0.01,36.769999999999996,2022-01-01,1900-03-01,State
2112,01-03-2022,Nagaland,13,12.75,17.29,8.5,4.14,42.68,2022-01-01,1900-03-01,State
2113,01-03-2022,Odisha,21,1109.85,1351.25,1003.47,660.09,4124.66,2022-01-01,1900-03-01,State
2114,01-03-2022,Other Territory,97,10.76,12.97,125.64,0.0,149.37,2022-01-01,1900-03-01,State
2115,01-03-2022,Puducherry,34,26.1,32.84,103.98,0.42,163.34,2022-01-01,1900-03-01,Union Territory
2116,01-03-2022,Punjab,3,412.6,596.47,545.33,17.47,1571.8700000000001,2022-01-01,1900-03-01,State
2117,01-03-2022,Rajasthan,8,953.69,1247.73,1219.47,166.6,3587.4900000000002,2022-01-01,1900-03-01,State
2118,01-03-2022,Sikkim,11,15.14,19.23,195.57,0.02,229.96,2022-01-01,1900-03-01,State
2119,01-03-2022,Tamil Nadu,33,2081.36,2768.83,2572.77,599.57,8022.530000000001,2022-01-01,1900-03-01,State
2120,01-03-2022,Telangana,36,1083.77,1419.98,1246.01,492.38,4242.14,2022-01-01,1900-03-01,State
2121,01-03-2022,The Dadra And Nagar Haveli And Daman And Diu,38,40.07,50.85,192.18,0.68,283.78000000000003,2022-01-01,1900-03-01,State
2122,01-03-2022,Tripura,16,31.37,39.37,11.19,0.12,82.05,2022-01-01,1900-03-01,State
2123,01-03-2022,Uttar Pradesh,9,1552.93,2167.95,1988.9,909.98,6619.76,2022-01-01,1900-03-01,State
2124,01-03-2022,Uttarakhand,5,221.13,327.54,697.51,9.15,1255.3300000000002,2022-01-01,1900-03-01,State
2125,01-03-2022,West Bengal,19,1353.23,1656.69,1169.8,291.92,4471.64,2022-01-01,1900-03-01,State
2126,01-04-2022,Andaman And Nicobar Islands,35,37.38,42.84,7.12,0.08,87.42,2022-01-01,1900-04-01,Union Territory
2127,01-04-2022,Andhra Pradesh,28,1002.93,1294.48,1388.74,380.97,4067.12,2022-01-01,1900-04-01,State
2128,01-04-2022,Arunachal Pradesh,12,79.97,93.2,22.82,0.22,196.21,2022-01-01,1900-04-01,State
2129,01-04-2022,Assam,18,429.75,553.31,295.52,33.94,1312.52,2022-01-01,1900-04-01,State
2130,01-04-2022,Bihar,10,456.79,767.19,179.25,67.4,1470.63,2022-01-01,1900-04-01,State
2131,01-04-2022,Cbic,98,0.0,0.0,166.94,0.0,166.94,2022-01-01,1900-04-01,State
2132,01-04-2022,Chandigarh,4,44.92,60.8,140.73,2.18,248.63,2022-01-01,1900-04-01,Union Territory
2133,01-04-2022,Chhattisgarh,22,665.61,787.74,865.32,658.58,2977.25,2022-01-01,1900-04-01,State
2134,01-04-2022,Delhi,7,1324.21,1578.8,2903.97,63.8,5870.78,2022-01-01,1900-04-01,Union Territory
2135,01-04-2022,Goa,30,134.01,183.7,148.98,3.09,469.7799999999999,2022-01-01,1900-04-01,State
2136,01-04-2022,Gujarat,24,3303.49,3901.62,3578.04,480.97,11264.119999999999,2022-01-01,1900-04-01,State
2137,01-04-2022,Haryana,6,1317.87,1717.8,4665.07,496.62,8197.36,2022-01-01,1900-04-01,State
2138,01-04-2022,Himachal Pradesh,2,166.56,225.66,423.14,2.01,817.37,2022-01-01,1900-04-01,State
2139,01-04-2022,Jammu And Kashmir,1,176.26,273.36,104.21,6.03,559.86,2022-01-01,1900-04-01,Union Territory
2140,01-04-2022,Jharkhand,20,573.46,773.85,1226.79,525.98,3100.08,2022-01-01,1900-04-01,State
2141,01-04-2022,Karnataka,29,2859.52,3520.29,4354.76,1085.43,11820.0,2022-01-01,1900-04-01,State
2142,01-04-2022,Kerala,32,844.33,1153.07,686.4,5.21,2689.01,2022-01-01,1900-04-01,State
2143,01-04-2022,Ladakh,37,19.09,23.34,4.51,0.24,47.18,2022-01-01,1900-04-01,Union Territory
2144,01-04-2022,Lakshadweep,31,1.19,1.77,0.08,0.0,3.04,2022-01-01,1900-04-01,Union Territory
2145,01-04-2022,Madhya Pradesh,23,850.2,1102.12,876.76,510.31,3339.39,2022-01-01,1900-04-01,State
2146,01-04-2022,Maharashtra,27,7305.65,8573.0,9884.7,1731.29,27494.64,2022-01-01,1900-04-01,State
2147,01-04-2022,Manipur,14,25.9,35.67,6.8,0.6,68.97,2022-01-01,1900-04-01,State
2148,01-04-2022,Meghalaya,17,48.83,58.17,117.66,2.04,226.7,2022-01-01,1900-04-01,State
2149,01-04-2022,Mizoram,15,17.28,24.49,4.48,0.09,46.34,2022-01-01,1900-04-01,State
2150,01-04-2022,Nagaland,13,22.22,28.29,12.03,5.5,68.03999999999999,2022-01-01,1900-04-01,State
2151,01-04-2022,Odisha,21,1381.0,1714.78,1092.05,722.4,4910.23,2022-01-01,1900-04-01,State
2152,01-04-2022,Other Territory,97,17.1,19.14,179.88,0.0,216.12,2022-01-01,1900-04-01,State
2153,01-04-2022,Puducherry,34,27.92,44.95,132.3,0.59,205.76000000000002,2022-01-01,1900-04-01,Union Territory
2154,01-04-2022,Punjab,3,531.03,783.04,649.65,30.27,1993.9899999999998,2022-01-01,1900-04-01,State
2155,01-04-2022,Rajasthan,8,1309.41,1670.42,1412.38,155.0,4547.21,2022-01-01,1900-04-01,State
2156,01-04-2022,Sikkim,11,31.68,48.38,183.65,0.11,263.82000000000005,2022-01-01,1900-04-01,State
2157,01-04-2022,Tamil Nadu,33,2595.96,3440.26,2924.95,762.98,9724.15,2022-01-01,1900-04-01,State
2158,01-04-2022,Telangana,36,1271.06,1662.97,1524.18,497.15,4955.36,2022-01-01,1900-04-01,State
2159,01-04-2022,The Dadra And Nagar Haveli And Daman And Diu,38,46.55,59.1,273.83,1.27,380.75,2022-01-01,1900-04-01,State
2160,01-04-2022,Tripura,16,40.63,53.61,12.04,0.58,106.86,2022-01-01,1900-04-01,State
2161,01-04-2022,Uttar Pradesh,9,2038.59,2781.78,2542.98,1170.76,8534.11,2022-01-01,1900-04-01,State
2162,01-04-2022,Uttarakhand,5,426.27,584.84,863.93,11.55,1886.59,2022-01-01,1900-04-01,State
2163,01-04-2022,West Bengal,19,1734.28,2155.35,1377.17,377.04,5643.84,2022-01-01,1900-04-01,State
2164,01-05-2022,Andaman And Nicobar Islands,35,8.48,11.66,4.17,0.02,24.330000000000002,2022-01-01,1900-05-01,Union Territory
2165,01-05-2022,Andhra Pradesh,28,742.18,972.51,945.11,386.9,3046.7000000000003,2022-01-01,1900-05-01,State
2166,01-05-2022,Arunachal Pradesh,12,31.52,41.17,8.82,0.12,81.63,2022-01-01,1900-05-01,State
2167,01-05-2022,Assam,18,304.76,414.38,300.08,42.96,1062.18,2022-01-01,1900-05-01,State
2168,01-05-2022,Bihar,10,313.8,546.19,149.81,167.77,1177.57,2022-01-01,1900-05-01,State
2169,01-05-2022,Cbic,98,0.0,0.0,140.29,0.0,140.29,2022-01-01,1900-05-01,State
2170,01-05-2022,Chandigarh,4,32.27,43.39,86.68,4.77,167.11,2022-01-01,1900-05-01,Union Territory
2171,01-05-2022,Chhattisgarh,22,508.34,604.47,938.4,576.21,2627.42,2022-01-01,1900-05-01,State
2172,01-05-2022,Delhi,7,798.73,996.34,2217.87,100.55,4113.49,2022-01-01,1900-05-01,Union Territory
2173,01-05-2022,Goa,30,125.94,167.24,163.48,4.13,460.78999999999996,2022-01-01,1900-05-01,State
2174,01-05-2022,Gujarat,24,2634.17,3097.14,3053.15,536.88,9321.339999999998,2022-01-01,1900-05-01,State
2175,01-05-2022,Haryana,6,1106.4,1483.91,3523.21,549.66,6663.18,2022-01-01,1900-05-01,State
2176,01-05-2022,Himachal Pradesh,2,119.49,171.72,447.74,1.89,740.84,2022-01-01,1900-05-01,State
2177,01-05-2022,Jammu And Kashmir,1,103.41,165.49,93.95,8.79,371.64,2022-01-01,1900-05-01,Union Territory
2178,01-05-2022,Jharkhand,20,443.82,607.97,963.42,452.86,2468.07,2022-01-01,1900-05-01,State
2179,01-05-2022,Karnataka,29,2111.77,2658.02,3408.4,1053.85,9232.04,2022-01-01,1900-05-01,State
2180,01-05-2022,Kerala,32,697.48,952.62,411.4,2.56,2064.06,2022-01-01,1900-05-01,State
2181,01-05-2022,Ladakh,37,4.15,6.66,1.49,0.13,12.430000000000001,2022-01-01,1900-05-01,Union Territory
2182,01-05-2022,Lakshadweep,31,0.31,0.33,0.03,0.0,0.67,2022-01-01,1900-05-01,Union Territory
2183,01-05-2022,Madhya Pradesh,23,603.24,833.01,752.36,557.87,2746.48,2022-01-01,1900-05-01,State
2184,01-05-2022,Maharashtra,27,5650.29,6607.17,6530.69,1524.63,20312.78,2022-01-01,1900-05-01,State
2185,01-05-2022,Manipur,14,17.45,25.94,3.86,0.21,47.46,2022-01-01,1900-05-01,State
2186,01-05-2022,Meghalaya,17,29.89,38.21,103.77,2.59,174.46,2022-01-01,1900-05-01,State
2187,01-05-2022,Mizoram,15,8.84,14.38,1.77,0.01,25.0,2022-01-01,1900-05-01,State
2188,01-05-2022,Nagaland,13,14.96,18.55,11.24,4.38,49.13000000000001,2022-01-01,1900-05-01,State
2189,01-05-2022,Odisha,21,978.25,1174.02,1105.51,697.97,3955.75,2022-01-01,1900-05-01,State
2190,01-05-2022,Other Territory,97,10.86,12.3,161.38,0.0,184.54,2022-01-01,1900-05-01,State
2191,01-05-2022,Puducherry,34,21.84,33.31,125.56,0.41,181.12,2022-01-01,1900-05-01,Union Territory
2192,01-05-2022,Punjab,3,428.02,639.19,725.1,40.58,1832.8899999999999,2022-01-01,1900-05-01,State
2193,01-05-2022,Rajasthan,8,953.06,1256.93,1438.99,139.93,3788.9099999999994,2022-01-01,1900-05-01,State
2194,01-05-2022,Sikkim,11,17.4,22.85,238.21,0.18,278.64000000000004,2022-01-01,1900-05-01,State
2195,01-05-2022,Tamil Nadu,33,2056.7,2720.28,2488.5,644.37,7909.849999999999,2022-01-01,1900-05-01,State
2196,01-05-2022,Telangana,36,942.49,1244.99,1250.89,543.3,3981.67,2022-01-01,1900-05-01,State
2197,01-05-2022,The Dadra And Nagar Haveli And Daman And Diu,38,43.21,55.26,199.69,2.26,300.41999999999996,2022-01-01,1900-05-01,State
2198,01-05-2022,Tripura,16,23.44,33.84,7.8,0.25,65.33,2022-01-01,1900-05-01,State
2199,01-05-2022,Uttar Pradesh,9,1494.83,2188.8,1869.99,1116.43,6670.05,2022-01-01,1900-05-01,State
2200,01-05-2022,Uttarakhand,5,257.42,358.22,680.9,12.07,1308.61,2022-01-01,1900-05-01,State
2201,01-05-2022,West Bengal,19,1396.91,1782.84,1322.24,393.8,4895.79,2022-01-01,1900-05-01,State
2202,01-06-2022,Andaman And Nicobar Islands,35,7.9,11.12,3.32,0.02,22.36,2022-01-01,1900-06-01,Union Territory
2203,01-06-2022,Andhra Pradesh,28,739.75,965.12,1026.83,254.81,2986.5099999999998,2022-01-01,1900-06-01,State
2204,01-06-2022,Arunachal Pradesh,12,19.55,28.08,10.71,0.18,58.519999999999996,2022-01-01,1900-06-01,State
2205,01-06-2022,Assam,18,288.73,376.74,265.03,41.57,972.07,2022-01-01,1900-06-01,State
2206,01-06-2022,Bihar,10,314.79,541.69,187.93,187.65,1232.0600000000002,2022-01-01,1900-06-01,State
2207,01-06-2022,Cbic,98,0.0,0.0,143.42,0.0,143.42,2022-01-01,1900-06-01,State
2208,01-06-2022,Chandigarh,4,31.9,44.71,92.04,1.04,169.69,2022-01-01,1900-06-01,Union Territory
2209,01-06-2022,Chhattisgarh,22,533.74,628.26,977.0,635.41,2774.41,2022-01-01,1900-06-01,State
2210,01-06-2022,Delhi,7,852.92,1018.51,2359.73,82.19,4313.349999999999,2022-01-01,1900-06-01,Union Territory
2211,01-06-2022,Goa,30,109.79,154.2,160.45,4.2,428.64,2022-01-01,1900-06-01,State
2212,01-06-2022,Gujarat,24,2454.92,2967.56,3252.83,531.27,9206.58,2022-01-01,1900-06-01,State
2213,01-06-2022,Haryana,6,1141.32,1487.39,3577.48,507.7,6713.89,2022-01-01,1900-06-01,State
2214,01-06-2022,Himachal Pradesh,2,126.5,186.86,377.58,2.2,693.1400000000001,2022-01-01,1900-06-01,State
2215,01-06-2022,Jammu And Kashmir,1,96.38,162.32,103.27,9.86,371.83,2022-01-01,1900-06-01,Union Territory
2216,01-06-2022,Jharkhand,20,408.77,577.79,824.36,504.23,2315.15,2022-01-01,1900-06-01,State
2217,01-06-2022,Karnataka,29,2069.87,2589.9,3241.16,943.96,8844.89,2022-01-01,1900-06-01,State
2218,01-06-2022,Kerala,32,730.7,981.77,442.2,6.23,2160.9,2022-01-01,1900-06-01,State
2219,01-06-2022,Ladakh,37,4.39,6.25,2.56,0.01,13.21,2022-01-01,1900-06-01,Union Territory
2220,01-06-2022,Lakshadweep,31,0.15,0.41,0.08,0.0,0.6399999999999999,2022-01-01,1900-06-01,Union Territory
2221,01-06-2022,Madhya Pradesh,23,583.13,809.89,808.68,635.66,2837.3599999999997,2022-01-01,1900-06-01,State
2222,01-06-2022,Maharashtra,27,6184.24,7409.87,7108.14,1639.17,22341.42,2022-01-01,1900-06-01,State
2223,01-06-2022,Manipur,14,14.62,20.68,3.43,0.06,38.79,2022-01-01,1900-06-01,State
2224,01-06-2022,Meghalaya,17,25.48,30.62,91.82,4.67,152.58999999999997,2022-01-01,1900-06-01,State
2225,01-06-2022,Mizoram,15,8.71,14.31,2.75,0.08,25.85,2022-01-01,1900-06-01,State
2226,01-06-2022,Nagaland,13,10.11,13.45,7.74,2.28,33.58,2022-01-01,1900-06-01,State
2227,01-06-2022,Odisha,21,1063.33,1247.63,847.93,806.39,3965.2799999999997,2022-01-01,1900-06-01,State
2228,01-06-2022,Other Territory,97,6.81,9.51,188.97,0.0,205.29,2022-01-01,1900-06-01,State
2229,01-06-2022,Puducherry,34,24.61,37.94,119.72,0.18,182.45,2022-01-01,1900-06-01,Union Territory
2230,01-06-2022,Punjab,3,394.77,610.42,639.05,38.26,1682.4999999999998,2022-01-01,1900-06-01,State
2231,01-06-2022,Rajasthan,8,851.44,1161.85,1201.76,170.91,3385.96,2022-01-01,1900-06-01,State
2232,01-06-2022,Sikkim,11,15.47,20.03,220.79,0.08,256.36999999999995,2022-01-01,1900-06-01,State
2233,01-06-2022,Tamil Nadu,33,2042.37,2682.24,2623.9,678.74,8027.25,2022-01-01,1900-06-01,State
2234,01-06-2022,Telangana,36,932.8,1241.44,1143.25,583.97,3901.46,2022-01-01,1900-06-01,State
2235,01-06-2022,The Dadra And Nagar Haveli And Daman And Diu,38,55.74,67.26,225.55,1.41,349.96000000000004,2022-01-01,1900-06-01,State
2236,01-06-2022,Tripura,16,20.75,28.0,13.84,0.4,62.99,2022-01-01,1900-06-01,State
2237,01-06-2022,Uttar Pradesh,9,1601.09,2271.78,1785.04,1176.6,6834.51,2022-01-01,1900-06-01,State
2238,01-06-2022,Uttarakhand,5,257.79,369.99,642.75,10.39,1280.92,2022-01-01,1900-06-01,State
2239,01-06-2022,West Bengal,19,1280.52,1630.56,1061.55,358.77,4331.4,2022-01-01,1900-06-01,State
2240,01-07-2022,Andaman And Nicobar Islands,35,8.31,11.47,3.5,0.13,23.41,2022-01-01,1900-07-01,Union Territory
2241,01-07-2022,Andhra Pradesh,28,829.8,1081.57,1170.92,326.67,3408.96,2022-01-01,1900-07-01,State
2242,01-07-2022,Arunachal Pradesh,12,22.58,29.44,13.13,0.26,65.41,2022-01-01,1900-07-01,State
2243,01-07-2022,Assam,18,294.03,382.34,302.37,61.75,1040.4899999999998,2022-01-01,1900-07-01,State
2244,01-07-2022,Bihar,10,336.69,584.56,166.7,175.6,1263.55,2022-01-01,1900-07-01,State
2245,01-07-2022,Cbic,98,0.0,0.0,161.76,0.0,161.76,2022-01-01,1900-07-01,State
2246,01-07-2022,Chandigarh,4,35.99,48.47,90.78,0.65,175.89000000000001,2022-01-01,1900-07-01,Union Territory
2247,01-07-2022,Chhattisgarh,22,540.49,636.53,926.77,591.17,2694.96,2022-01-01,1900-07-01,State
2248,01-07-2022,Delhi,7,875.79,1045.89,2328.36,77.28,4327.32,2022-01-01,1900-07-01,Union Territory
2249,01-07-2022,Goa,30,112.94,153.19,162.92,3.44,432.48999999999995,2022-01-01,1900-07-01,State
2250,01-07-2022,Gujarat,24,2527.0,3036.04,3085.08,534.43,9182.55,2022-01-01,1900-07-01,State
2251,01-07-2022,Haryana,6,1152.27,1505.96,3650.84,481.71,6790.78,2022-01-01,1900-07-01,State
2252,01-07-2022,Himachal Pradesh,2,136.82,198.67,407.92,2.26,745.6700000000001,2022-01-01,1900-07-01,State
2253,01-07-2022,Jammu And Kashmir,1,117.96,185.39,118.78,8.82,430.95,2022-01-01,1900-07-01,Union Territory
2254,01-07-2022,Jharkhand,20,444.86,553.78,992.97,522.12,2513.73,2022-01-01,1900-07-01,State
2255,01-07-2022,Karnataka,29,2233.33,2808.12,3543.11,1210.04,9794.599999999999,2022-01-01,1900-07-01,State
2256,01-07-2022,Kerala,32,742.78,1000.18,410.71,7.56,2161.23,2022-01-01,1900-07-01,State
2257,01-07-2022,Ladakh,37,6.93,9.14,3.88,0.04,19.99,2022-01-01,1900-07-01,Union Territory
2258,01-07-2022,Lakshadweep,31,0.7,0.89,0.03,0.0,1.6199999999999999,2022-01-01,1900-07-01,Union Territory
2259,01-07-2022,Madhya Pradesh,23,661.46,902.21,828.16,574.19,2966.02,2022-01-01,1900-07-01,State
2260,01-07-2022,Maharashtra,27,5524.67,6578.04,8248.54,1777.46,22128.71,2022-01-01,1900-07-01,State
2261,01-07-2022,Manipur,14,16.9,23.74,4.18,0.19,45.01,2022-01-01,1900-07-01,State
2262,01-07-2022,Meghalaya,17,25.3,31.81,80.12,1.1,138.33,2022-01-01,1900-07-01,State
2263,01-07-2022,Mizoram,15,9.89,13.72,2.96,0.03,26.6,2022-01-01,1900-07-01,State
2264,01-07-2022,Nagaland,13,10.86,13.64,12.06,5.09,41.650000000000006,2022-01-01,1900-07-01,State
2265,01-07-2022,Odisha,21,959.04,1111.69,872.98,707.9,3651.61,2022-01-01,1900-07-01,State
2266,01-07-2022,Other Territory,97,6.98,10.47,198.99,0.0,216.44,2022-01-01,1900-07-01,State
2267,01-07-2022,Puducherry,34,25.27,39.11,133.49,0.52,198.39000000000001,2022-01-01,1900-07-01,Union Territory
2268,01-07-2022,Punjab,3,430.97,641.43,626.46,34.6,1733.46,2022-01-01,1900-07-01,State
2269,01-07-2022,Rajasthan,8,934.24,1243.01,1351.15,142.76,3671.16,2022-01-01,1900-07-01,State
2270,01-07-2022,Sikkim,11,15.59,21.98,211.29,0.02,248.88,2022-01-01,1900-07-01,State
2271,01-07-2022,Tamil Nadu,33,2189.61,2947.07,2643.33,669.3,8449.31,2022-01-01,1900-07-01,State
2272,01-07-2022,Telangana,36,1234.98,1562.39,1275.93,474.16,4547.46,2022-01-01,1900-07-01,State
2273,01-07-2022,The Dadra And Nagar Haveli And Daman And Diu,38,38.5,51.09,222.94,0.99,313.52,2022-01-01,1900-07-01,State
2274,01-07-2022,Tripura,16,23.83,32.59,6.95,0.1,63.470000000000006,2022-01-01,1900-07-01,State
2275,01-07-2022,Uttar Pradesh,9,1652.9,2257.86,1980.46,1182.8,7074.02,2022-01-01,1900-07-01,State
